Département,Slug,Nom_reel,Code_postal,INSEE
59,hardifort,Hardifort,59670,59282
59,crevecur-sur-l-escaut,Crèvecur-sur-l'Escaut,59258,59161
59,zermezeele,Zermezeele,59670,59667
59,anneux,Anneux,59400,59010
59,ebblinghem,Ebblinghem,59173,59184
59,nivelle,Nivelle,59230,59434
59,fenain,Fenain,59179,59227
59,flesquieres,Flesquières,59267,59236
59,saint-waast,Saint-Waast,59570,59548
59,preux-au-sart,Preux-au-Sart,59144,59473
59,beugnies,Beugnies,59216,59078
59,estourmel,Estourmel,59400,59213
59,trelon,Trélon,59132,59601
59,ors,Ors,59360,59450
59,hestrud,Hestrud,59740,59306
59,erre,Erre,59171,59203
59,buysscheure,Buysscheure,59285,59119
59,fechain,Féchain,59247,59224
59,sailly-lez-lannoy,Sailly-lez-Lannoy,59390,59522
59,croix-59,Croix,59170,59163
59,estreux,Estreux,59990,59215
59,saint-sylvestre-cappel,Saint-Sylvestre-Cappel,59114,59546
59,anzin,Anzin,59410,59014
59,millam,Millam,59143,59402
59,escobecques,Escobecques,59320,59208
59,drincham,Drincham,59630,59182
59,hantay,Hantay,59496,59281
59,lompret,Lompret,59840,59356
59,comines,Comines,59560,59152
59,marly-59,Marly,59770,59383
59,pecquencourt,Pecquencourt,59146,59456
59,cappelle-brouck,Cappelle-Brouck,59630,59130
59,boeschepe,Boeschepe,59299,59086
59,ronchin,Ronchin,59790,59507
59,thumeries,Thumeries,59239,59592
59,oxelaere,Oxelaëre,59670,59454
59,raucourt-au-bois,Raucourt-au-Bois,59530,59494
59,bierne-59,Bierné,59380,59082
59,bondues,Bondues,59910,59090
59,avelin,Avelin,59710,59034
59,anstaing,Anstaing,59152,59013
59,winnezeele,Winnezeele,59670,59662
59,oisy-59,Oisy,59195,59446
59,sercus,Sercus,59173,59568
59,assevent,Assevent,59600,59021
59,brouckerque,Brouckerque,59630,59110
59,villers-pol,Villers-Pol,59530,59626
59,ochtezeele,Ochtezeele,59670,59443
59,sentinelle,La Sentinelle,59174,59564
59,dunkerque,Dunkerque,59140,59183
59,saint-martin-sur-ecaillon,Saint-Martin-sur-Écaillon,59213,59537
59,clairfayts,Clairfayts,59740,59148
59,douchy-les-mines,Douchy-les-Mines,59282,59179
59,cauroir,Cauroir,59400,59141
59,bantigny,Bantigny,59554,59048
59,vendegies-au-bois,Vendegies-au-Bois,59218,59607
59,hordain,Hordain,59111,59313
59,roucourt,Roucourt,59169,59513
59,inchy,Inchy,59540,59321
59,bouvines,Bouvines,59830,59106
59,ferriere-la-grande,Ferrière-la-Grande,59680,59230
59,gussignies,Gussignies,59570,59277
59,wallers-en-fagne,Wallers-en-Fagne,59132,59633
59,escaudain,Escaudain,59124,59205
59,rainsars,Rainsars,59177,59490
59,quarouble,Quarouble,59243,59479
59,verchain-maugre,Verchain-Maugré,59227,59610
59,escaudoeuvres,Escaudœuvres,59161,59206
59,fontaine-au-pire,Fontaine-au-Pire,59157,59243
59,steene,Steene,59380,59579
59,honnechy,Honnechy,59980,59311
59,flines-lez-raches,Flines-lez-Raches,59148,59239
59,paillencourt,Paillencourt,59295,59455
59,toufflers,Toufflers,59390,59598
59,cobrieux,Cobrieux,59830,59150
59,briastre,Briastre,59730,59108
59,moeuvres,Mœuvres,62147,59405
59,abscon,Abscon,59215,59002
59,etroeungt,Étrœungt,59219,59218
59,saint-amand-les-eaux,Saint-Amand-les-Eaux,59230,59526
59,douai,Douai,59500,59178
59,bruille-saint-amand,Bruille-Saint-Amand,59199,59114
59,doignies,Doignies,62147,59176
59,erquinghem-lys,Erquinghem-Lys,59193,59202
59,orchies,Orchies,59310,59449
59,villers-plouich,Villers-Plouich,59231,59625
59,beuvry-la-foret,Beuvry-la-Forêt,59310,59080
59,maisnil-59,Le Maisnil,59134,59371
59,cantaing-sur-escaut,Cantaing-sur-Escaut,59267,59125
59,cartignies,Cartignies,59244,59134
59,lynde,Lynde,59173,59366
59,ledringhem,Ledringhem,59470,59338
59,neuville-saint-remy,Neuville-Saint-Rémy,59554,59428
59,wallers,Wallers,59135,59632
59,grand-fort-philippe,Grand-Fort-Philippe,59153,59272
59,monchaux-sur-ecaillon,Monchaux-sur-Écaillon,59224,59407
59,bertry,Bertry,59980,59074
59,nieppe,Nieppe,59850,59431
59,gorgue,La Gorgue,59253,59268
59,berthen,Berthen,59270,59073
59,bachy,Bachy,59830,59042
59,tilloy-lez-marchiennes,Tilloy-lez-Marchiennes,59870,59596
59,chateau-l-abbaye,Château-l'Abbaye,59230,59144
59,hon-hergies,Hon-Hergies,59570,59310
59,bousignies-sur-roc,Bousignies-sur-Roc,59149,59101
59,phalempin,Phalempin,59133,59462
59,ghissignies,Ghissignies,59530,59259
59,felleries,Felleries,59740,59226
59,blecourt-59,Blécourt,59268,59085
59,maulde,Maulde,59158,59393
59,saint-aubin-59,Saint-Aubin,59440,59529
59,preseau,Préseau,59990,59471
59,berlaimont,Berlaimont,59145,59068
59,taisnieres-en-thierache,Taisnières-en-Thiérache,59550,59583
59,gonnelieu,Gonnelieu,59231,59267
59,raches,Râches,59194,59486
59,sainte-marie-cappel,Sainte-Marie-Cappel,59670,59536
59,thiant,Thiant,59224,59589
59,boursies,Boursies,62147,59097
59,strazeele,Strazeele,59270,59582
59,armentieres,Armentières,59280,59017
59,vertain,Vertain,59730,59612
59,wasquehal,Wasquehal,59290,59646
59,erquinghem-le-sec,Erquinghem-le-Sec,59320,59201
59,illies,Illies,59480,59320
59,mouvaux,Mouvaux,59420,59421
59,vieux-reng,Vieux-Reng,59600,59618
59,seclin,Seclin,59113,59560
59,vieux-mesnil,Vieux-Mesnil,59138,59617
59,neuville-en-avesnois,Neuville-en-Avesnois,59218,59425
59,merckeghem,Merckeghem,59470,59397
59,sepmeries,Sepmeries,59269,59565
59,saint-python,Saint-Python,59730,59541
59,awoingt,Awoingt,59400,59039
59,merris,Merris,59270,59399
59,hornaing,Hornaing,59171,59314
59,anhiers,Anhiers,59194,59007
59,sars-et-rosieres,Sars-et-Rosières,59230,59554
59,zuydcoote,Zuydcoote,59123,59668
59,marcoing,Marcoing,59159,59377
59,lambersart,Lambersart,59130,59328
59,querenaing,Quérénaing,59269,59480
59,bailleul-59,Bailleul,59270,59043
59,aubigny-au-bac,Aubigny-au-Bac,59265,59026
59,willems,Willems,59780,59660
59,villers-au-tertre,Villers-au-Tertre,59234,59620
59,gondecourt,Gondecourt,59147,59266
59,boussois,Boussois,59168,59104
59,maroilles,Maroilles,59550,59384
59,saint-souplet,Saint-Souplet,59360,59545
59,cambrai,Cambrai,59400,59122
59,sequedin,Sequedin,59320,59566
59,floyon,Floyon,59219,59241
59,marcq-en-baroeul,Marcq-en-Barœul,59700,59378
59,ecaillon,Écaillon,59176,59185
59,haverskerque,Haverskerque,62350,59293
59,montigny-en-ostrevent,Montigny-en-Ostrevent,59182,59414
59,estaires,Estaires,59940,59212
59,neuf-mesnil,Neuf-Mesnil,59330,59424
59,cysoing,Cysoing,59830,59168
59,jenlain,Jenlain,59144,59323
59,sains-du-nord,Sains-du-Nord,59177,59525
59,famars,Famars,59300,59221
59,troisvilles,Troisvilles,59980,59604
59,thun-saint-martin,Thun-Saint-Martin,59141,59595
59,vieux-berquin,Vieux-Berquin,59232,59615
59,naves-59,Naves,59161,59422
59,lambres-lez-douai,Lambres-lez-Douai,59552,59329
59,gognies-chaussee,Gognies-Chaussée,59600,59264
59,denain,Denain,59220,59172
59,villers-outreaux,Villers-Outréaux,59142,59624
59,coudekerque-village,Coudekerque-Village,59380,59154
59,guesnain,Guesnain,59287,59276
59,bettrechies,Bettrechies,59570,59077
59,maurois,Maurois,59980,59394
59,moncheaux,Moncheaux,59283,59408
59,cappelle-en-pevele,Cappelle-en-Pévèle,59242,59129
59,sainghin-en-melantois,Sainghin-en-Mélantois,59262,59523
59,brillon,Brillon,59178,59109
59,lederzeele,Lederzeele,59143,59337
59,bois-grenier,Bois-Grenier,59280,59088
59,capelle-59,Capelle,59213,59127
59,hem,Hem,59510,59299
59,bourghelles,Bourghelles,59830,59096
59,herzeele,Herzeele,59470,59305
59,semeries,Sémeries,59440,59562
59,chapelle-d-armentieres,La Chapelle-d'Armentières,59930,59143
59,cattenieres,Cattenières,59217,59138
59,steenbecque,Steenbecque,59189,59578
59,aulnoy-lez-valenciennes,Aulnoy-lez-Valenciennes,59300,59032
59,merignies,Mérignies,59710,59398
59,vendeville,Vendeville,59175,59609
59,raismes,Raismes,59590,59491
59,leers,Leers,59115,59339
59,cuincy,Cuincy,59553,59165
59,haubourdin,Haubourdin,59320,59286
59,noyelles-sur-sambre,Noyelles-sur-Sambre,59550,59439
59,flers-en-escrebieux,Flers-en-Escrebieux,59128,59234
59,forest-en-cambresis,Forest-en-Cambrésis,59222,59246
59,petit-fayt,Petit-Fayt,59244,59461
59,malincourt,Malincourt,59127,59372
59,marchiennes,Marchiennes,59870,59375
59,grande-synthe,Grande-Synthe,59760,59271
59,teteghem,Téteghem,59229,59588
59,killem,Killem,59122,59326
59,bermerain,Bermerain,59213,59069
59,mecquignies,Mecquignies,59570,59396
59,haynecourt,Haynecourt,59265,59294
59,rouvignies,Rouvignies,59220,59515
59,masny,Masny,59176,59390
59,bouchain,Bouchain,59111,59092
59,obies,Obies,59570,59441
59,doulieu,Le Doulieu,59940,59180
59,lecelles,Lecelles,59226,59335
59,grand-fayt,Grand-Fayt,59244,59270
59,glageon,Glageon,59132,59261
59,prisches,Prisches,59550,59474
59,wemaers-cappel,Wemaers-Cappel,59670,59655
59,faches-thumesnil,Faches-Thumesnil,59155,59220
59,saint-hilaire-lez-cambrai,Saint-Hilaire-lez-Cambrai,59292,59533
59,wambrechies,Wambrechies,59118,59636
59,beaurain,Beaurain,59730,59060
59,craywick,Craywick,59279,59159
59,ennetieres-en-weppes,Ennetières-en-Weppes,59320,59196
59,west-cappel,West-Cappel,59380,59657
59,oudezeele,Oudezeele,59670,59453
59,somain,Somain,59490,59574
59,lez-fontaine,Lez-Fontaine,59740,59342
59,cappelle-la-grande,Cappelle-la-Grande,59180,59131
59,rosult,Rosult,59230,59511
59,feignies,Feignies,59750,59225
59,avesnes-le-sec,Avesnes-le-Sec,59296,59038
59,quesnoy,Le Quesnoy,59530,59481
59,honnecourt-sur-escaut,Honnecourt-sur-Escaut,59266,59312
59,verlinghem,Verlinghem,59237,59611
59,lewarde,Lewarde,59287,59345
59,hergnies,Hergnies,59199,59301
59,ostricourt,Ostricourt,59162,59452
59,beaudignies,Beaudignies,59530,59057
59,saint-hilaire-sur-helpe,Saint-Hilaire-sur-Helpe,59440,59534
59,sommaing,Sommaing,59213,59575
59,steenwerck,Steenwerck,59181,59581
59,gommegnies,Gommegnies,59144,59265
59,rumilly-en-cambresis,Rumilly-en-Cambrésis,59281,59520
59,eccles,Eccles,59740,59186
59,moeres,Moëres,59122,59404
59,saint-benin,Saint-Benin,59360,59531
59,banteux,Banteux,59266,59047
59,auchy-lez-orchies,Auchy-lez-Orchies,59310,59029
59,templemars,Templemars,59175,59585
59,linselles,Linselles,59126,59352
59,houplin-ancoisne,Houplin-Ancoisne,59263,59316
59,auby,Auby,59950,59028
59,wavrechain-sous-denain,Wavrechain-sous-Denain,59220,59651
59,sars-poteries,Sars-Poteries,59216,59555
59,fontaine-notre-dame-59,Fontaine-Notre-Dame,59400,59244
59,pitgam,Pitgam,59284,59463
59,dechy,Dechy,59187,59170
59,esquelbecq,Esquelbecq,59470,59210
59,vred,Vred,59870,59629
59,looberghe,Looberghe,59630,59358
59,reumont,Reumont,59980,59498
59,camphin-en-pevele,Camphin-en-Pévèle,59780,59124
59,boulogne-sur-helpe,Boulogne-sur-Helpe,59440,59093
59,bettignies,Bettignies,59600,59076
59,villers-sire-nicole,Villers-Sire-Nicole,59600,59627
59,bellignies,Bellignies,59570,59065
59,neuville-59,La Neuville,59239,59427
59,recquignies,Recquignies,59245,59495
59,hargnies-59,Hargnies,59138,59283
59,damousies,Damousies,59680,59169
59,aubers,Aubers,59249,59025
59,cuvillers,Cuvillers,59554,59167
59,bantouzelle,Bantouzelle,59266,59049
59,poix-du-nord,Poix-du-Nord,59218,59464
59,avesnes-sur-helpe,Avesnes-sur-Helpe,59440,59036
59,bethencourt,Béthencourt,59540,59075
59,bachant,Bachant,59138,59041
59,lesdain,Lesdain,59258,59341
59,wavrin,Wavrin,59136,59653
59,niergnies,Niergnies,59400,59432
59,erchin,Erchin,59169,59199
59,feron,Féron,59610,59229
59,beaurepaire-sur-sambre,Beaurepaire-sur-Sambre,59550,59061
59,beuvrages,Beuvrages,59192,59079
59,marbaix,Marbaix,59440,59374
59,choisies,Choisies,59740,59147
59,eringhem,Eringhem,59470,59200
60,berneuil-en-bray,Berneuil-en-Bray,60390,60063
60,biermont,Biermont,60490,60071
60,abbeville-saint-lucien,Abbeville-Saint-Lucien,60480,60003
60,sainte-eusoye,Sainte-Eusoye,60480,60573
60,morienval,Morienval,60127,60430
60,beaumont-les-nonains,Beaumont-les-Nonains,60390,60054
60,croutoy,Croutoy,60350,60184
60,fresnoy-en-thelle,Fresnoy-en-Thelle,60530,60259
60,villers-sur-trie,Villers-sur-Trie,60590,60690
60,thourotte,Thourotte,60150,60636
60,bethancourt-en-valois,Béthancourt-en-Valois,60129,60066
60,mont-l-eveque,Mont-l'Évêque,60300,60421
60,fresnoy-la-riviere,Fresnoy-la-Rivière,60127,60260
60,henonville,Hénonville,60119,60309
60,neuville-garnier,La Neuville-Garnier,60390,60455
60,saint-etienne-roilaye,Saint-Étienne-Roilaye,60350,60572
60,hardivillers-en-vexin,Hardivillers-en-Vexin,60240,60300
60,lamecourt,Lamécourt,60600,60345
60,velennes-60,Velennes,60510,60663
60,cuvergnon,Cuvergnon,60620,60190
60,dargies,Dargies,60210,60194
60,croissy-sur-celle,Croissy-sur-Celle,60120,60183
60,gallet,Le Gallet,60360,60267
60,boulogne-la-grasse,Boulogne-la-Grasse,60490,60093
60,quinquempoix,Quinquempoix,60130,60522
60,lihus,Lihus,60360,60365
60,troussures,Troussures,60390,60649
60,labruyere-60,Labruyère,60140,60332
60,beaulieu-les-fontaines,Beaulieu-les-Fontaines,60310,60053
60,moyvillers,Moyvillers,60190,60441
60,ormoy-villers,Ormoy-Villers,60800,60479
60,therdonne,Therdonne,60510,60628
60,esches,Esches,60110,60218
60,corbeil-cerf,Corbeil-Cerf,60110,60162
60,sains-morainvillers,Sains-Morainvillers,60420,60564
60,courteuil,Courteuil,60300,60170
60,herelle,La Hérelle,60120,60311
60,bouillancy,Bouillancy,60620,60091
60,liancourt-saint-pierre,Liancourt-Saint-Pierre,60240,60361
60,plessier-sur-saint-just,Le Plessier-sur-Saint-Just,60130,60498
60,escles-saint-pierre,Escles-Saint-Pierre,60220,60219
60,abbecourt-60,Abbécourt,60430,60002
60,maisoncelle-tuilerie,Maisoncelle-Tuilerie,60480,60377
60,clairoix,Clairoix,60200,60156
60,moliens,Moliens,60220,60405
60,varesnes,Varesnes,60400,60655
60,crevecoeur-le-petit,Crèvecœur-le-Petit,60420,60179
60,cauffry,Cauffry,60290,60134
60,berliere-60,Berlière,60310,60329
60,ville-60,Ville,60400,60676
60,vauroux,Le Vauroux,60390,60662
60,dompierre-60,Dompierre,60420,60201
60,blargies,Blargies,60220,60076
60,hetomesnil,Hétomesnil,60360,60314
60,wambez,Wambez,60380,60699
60,bresles,Bresles,60510,60103
60,ponchon,Ponchon,60430,60504
60,lalandelle,Lalandelle,60850,60344
60,boury-en-vexin,Boury-en-Vexin,60240,60095
60,epineuse,Épineuse,60190,60210
60,neuilly-sous-clermont,Neuilly-sous-Clermont,60290,60451
60,hondainville,Hondainville,60250,60317
60,blaincourt-les-precy,Blaincourt-lès-Précy,60460,60074
60,blincourt,Blincourt,60190,60078
60,plessis-brion,Le Plessis-Brion,60150,60501
60,abancourt-60,Abancourt,60220,60001
60,betz,Betz,60620,60069
60,verneuil-en-halatte,Verneuil-en-Halatte,60550,60670
60,choisy-la-victoire,Choisy-la-Victoire,60190,60152
60,welles-perennes,Welles-Pérennes,60420,60702
60,janville-60,Janville,60150,60323
60,cuigy-en-bray,Cuigy-en-Bray,60850,60187
60,romescamps,Romescamps,60220,60545
60,ribecourt-dreslincourt,Ribécourt-Dreslincourt,60170,60537
60,montherlant,Montherlant,60790,60417
60,lachaussee-du-bois-d-ecu,Lachaussée-du-Bois-d'Écu,60480,60336
60,fay-saint-quentin,Le Fay-Saint-Quentin,60510,60230
60,mureaumont,Mureaumont,60220,60444
60,glatigny-60,Glatigny,60650,60275
60,trosly-breuil,Trosly-Breuil,60350,60647
60,bailleval,Bailleval,60140,60042
60,blacourt,Blacourt,60650,60073
60,gerberoy,Gerberoy,60380,60271
60,eve,Ève,60330,60226
60,bosse-60,Bosse,60590,60331
60,rouville-60,Rouville,60800,60552
60,bailleul-sur-therain,Bailleul-sur-Thérain,60930,60041
60,roberval,Roberval,60410,60541
60,enencourt-leage,Énencourt-Léage,60590,60208
60,elincourt-sainte-marguerite,Élincourt-Sainte-Marguerite,60157,60206
60,emeville,Éméville,60123,60207
60,villeneuve-les-sablons,Villeneuve-les-Sablons,60175,60678
60,compiegne,Compiègne,60200,60159
60,monchy-humieres,Monchy-Humières,60113,60408
60,chiry-ourscamp,Chiry-Ourscamp,60138,60150
60,plessis-belleville,Le Plessis-Belleville,60330,60500
60,montreuil-sur-therain,Montreuil-sur-Thérain,60134,60426
60,feuquieres,Feuquières,60960,60233
60,villers-vicomte,Villers-Vicomte,60120,60692
60,bonvillers,Bonvillers,60120,60085
60,allonne-60,Allonne,60000,60009
60,saint-jean-aux-bois-60,Saint-Jean-aux-Bois,60350,60579
60,evricourt,Évricourt,60310,60227
60,achy,Achy,60690,60004
60,gilocourt,Gilocourt,60129,60272
60,quincampoix-fleuzy,Quincampoix-Fleuzy,60220,60521
60,hadancourt-le-haut-clocher,Hadancourt-le-Haut-Clocher,60240,60293
60,avricourt-60,Avricourt,60310,60035
60,canly,Canly,60680,60125
60,bailly-60,Bailly,60170,60043
60,antilly-60,Antilly,60620,60020
60,montreuil-sur-breche,Montreuil-sur-Brêche,60480,60425
60,boutencourt,Boutencourt,60590,60097
60,rosoy-60,Rosoy,60140,60547
60,pontoise-les-noyon,Pontoise-lès-Noyon,60400,60507
60,chamant,Chamant,60300,60138
60,vaumain,Le Vaumain,60590,60660
60,sery-magneval,Séry-Magneval,60800,60618
60,godenvillers,Godenvillers,60420,60276
60,gouy-les-groseillers,Gouy-les-Groseillers,60120,60283
60,chevreville-60,Chèvreville,60440,60148
60,hardivillers,Hardivillers,60120,60299
60,houssoye-60,La Houssoye,60390,60319
60,gourchelles,Gourchelles,60220,60280
60,courcelles-epayelles,Courcelles-Epayelles,60420,60168
60,courtieux,Courtieux,60350,60171
60,behericourt,Béhéricourt,60400,60059
60,formerie,Formerie,60220,60245
60,eragny-sur-epte,Éragny-sur-Epte,60590,60211
60,muirancourt,Muirancourt,60640,60443
60,ognes-60,Ognes,60440,60473
60,braisnes,Braisnes,60113,60099
60,antheuil-portes,Antheuil-Portes,60162,60019
60,thieuloy-saint-antoine,Thieuloy-Saint-Antoine,60210,60633
60,cuy-60,Cuy,60310,60192
60,bonneuil-les-eaux,Bonneuil-les-Eaux,60120,60082
60,lachapelle-saint-pierre,Lachapelle-Saint-Pierre,60730,60334
60,villers-saint-genest,Villers-Saint-Genest,60620,60683
60,orrouy,Orrouy,60129,60481
60,chambly,Chambly,60230,60139
60,neuville-sur-ressons,La Neuville-sur-Ressons,60490,60459
60,tracy-le-val,Tracy-le-Val,60170,60642
60,nointel-60,Nointel,60600,60464
60,vandelicourt,Vandélicourt,60490,60654
60,frocourt,Frocourt,60000,60264
60,viefvillers,Viefvillers,60360,60673
60,senots,Senots,60240,60613
60,saint-pierre-es-champs,Saint-Pierre-es-Champs,60850,60592
60,loueuse,Loueuse,60380,60371
60,rieux-60,Rieux,60870,60539
60,pouilly-60,Pouilly,60790,60512
60,cernoy,Cernoy,60190,60137
60,campremy,Campremy,60480,60123
60,laboissiere-en-thelle,Laboissière-en-Thelle,60570,60330
60,francastel,Francastel,60480,60253
60,nogent-sur-oise,Nogent-sur-Oise,60180,60463
60,vacquerie-60,Vacquerie,60120,60353
60,etavigny,Étavigny,60620,60224
60,bornel,Bornel,60540,60088
60,grez-60,Grez,60210,60289
60,serifontaine,Sérifontaine,60590,60616
60,brombos,Brombos,60210,60109
60,auteuil-60,Auteuil,60390,60030
60,vignemont,Vignemont,60162,60675
60,conchy-les-pots,Conchy-les-Pots,60490,60160
60,gournay-sur-aronde,Gournay-sur-Aronde,60190,60281
60,beaurains-les-noyon,Beaurains-lès-Noyon,60400,60055
60,saint-martin-le-noeud,Saint-Martin-le-Nœud,60000,60586
60,saint-omer-en-chaussee,Saint-Omer-en-Chaussée,60860,60590
60,mareuil-sur-ourcq,Mareuil-sur-Ourcq,60890,60380
60,conteville-60,Conteville,60360,60161
60,mouy,Mouy,60250,60439
60,pontpoint,Pontpoint,60700,60508
60,versigny-60,Versigny,60440,60671
60,chaumont-en-vexin,Chaumont-en-Vexin,60240,60143
60,lataule,Lataule,60490,60351
60,ivors,Ivors,60141,60320
60,buicourt,Buicourt,60380,60114
60,noiremont,Noirémont,60480,60465
60,vrocourt,Vrocourt,60112,60697
60,cuts,Cuts,60400,60189
60,grandvilliers-60,Grandvilliers,60210,60286
60,mouchy-le-chatel,Mouchy-le-Châtel,60250,60437
60,valdampierre,Valdampierre,60790,60652
60,dameraucourt,Daméraucourt,60210,60193
60,saint-sauveur-60,Saint-Sauveur,60320,60597
60,neuville-bosc,Neuville-Bosc,60119,60452
60,haudivillers,Haudivillers,60510,60302
60,delincourt,Delincourt,60240,60195
60,bethisy-saint-pierre,Béthisy-Saint-Pierre,60320,60068
60,trie-la-ville,Trie-la-Ville,60590,60645
60,meru,Méru,60110,60395
60,apremont-60,Apremont,60300,60022
60,montjavoult,Montjavoult,60240,60420
60,rousseloy,Rousseloy,60660,60551
60,chepoix,Chepoix,60120,60146
60,thiers-sur-theve,Thiers-sur-Thève,60520,60631
60,erquinvillers,Erquinvillers,60130,60216
60,silly-le-long,Silly-le-Long,60330,60619
60,lieuvillers,Lieuvillers,60130,60364
60,reez-fosse-martin,Réez-Fosse-Martin,60620,60527
60,rully-60,Rully,60810,60560
60,maysel,Maysel,60660,60391
60,lormaison,Lormaison,60110,60370
60,campeaux-60,Campeaux,60220,60122
60,rotangy,Rotangy,60360,60549
60,amblainville,Amblainville,60110,60010
60,cires-les-mello,Cires-lès-Mello,60660,60155
60,saint-valery,Saint-Valery,60220,60602
60,grandrû,Grandrû,60400,60287
60,fosseuse,Fosseuse,60540,60246
60,berlancourt-60,Berlancourt,60640,60062
60,puiseux-en-bray,Puiseux-en-Bray,60850,60516
60,songeons,Songeons,60380,60623
60,lheraule,Lhéraule,60650,60359
60,luchy,Luchy,60360,60372
60,porcheux,Porcheux,60390,60510
60,peroy-les-gombries,Péroy-les-Gombries,60440,60489
60,ernemont-boutavent,Ernemont-Boutavent,60380,60214
60,chevrieres-60,Chevrières,60710,60149
60,fresne-leguillon,Fresne-Léguillon,60240,60257
60,mareuil-la-motte,Mareuil-la-Motte,60490,60379
60,hodenc-l-eveque,Hodenc-l'Évêque,60430,60316
60,juvignies,Juvignies,60112,60328
60,flavy-le-meldeux,Flavy-le-Meldeux,60640,60236
60,mortemer-60,Mortemer,60490,60434
60,saint-felix-60,Saint-Félix,60370,60574
60,oudeuil,Oudeuil,60860,60484
60,saint-remy-en-l-eau,Saint-Remy-en-l'Eau,60130,60595
60,hermes,Hermes,60370,60313
60,laverriere,Laverrière,60210,60354
60,quesnel-aubry,Le Quesnel-Aubry,60480,60520
60,bienville,Bienville,60200,60070
60,fresneaux-montchevreuil,Fresneaux-Montchevreuil,60240,60256
60,thury-en-valois,Thury-en-Valois,60890,60637
60,saint-vaast-de-longmont,Saint-Vaast-de-Longmont,60410,60600
60,bailleul-le-soc,Bailleul-le-Soc,60190,60040
60,cuise-la-motte,Cuise-la-Motte,60350,60188
60,melicocq,Mélicocq,60150,60392
60,villeneuve-sur-verberie,Villeneuve-sur-Verberie,60410,60680
60,hecourt-60,Hécourt,60380,60306
60,balagny-sur-therain,Balagny-sur-Thérain,60250,60044
60,bouconvillers,Bouconvillers,60240,60090
60,fleury-60,Fleury,60240,60239
60,belle-eglise,Belle-Église,60540,60060
60,vineuil-saint-firmin,Vineuil-Saint-Firmin,60500,60695
60,saint-martin-aux-bois,Saint-Martin-aux-Bois,60420,60585
60,rouvres-en-multien,Rouvres-en-Multien,60620,60554
60,rue-saint-pierre-60,La Rue-Saint-Pierre,60510,60559
60,saint-vaast-les-mello,Saint-Vaast-lès-Mello,60660,60601
60,goincourt,Goincourt,60000,60277
60,villembray,Villembray,60650,60677
60,cambronne-les-ribecourt,Cambronne-lès-Ribécourt,60170,60119
60,lafraye,Lafraye,60510,60339
60,saint-leger-aux-bois-60,Saint-Léger-aux-Bois,60170,60582
60,longueil-sainte-marie,Longueil-Sainte-Marie,60126,60369
60,jaux,Jaux,60880,60325
60,angicourt,Angicourt,60940,60013
60,saint-quentin-des-pres,Saint-Quentin-des-Prés,60380,60594
60,fouquerolles,Fouquerolles,60510,60251
60,porquericourt,Porquéricourt,60400,60511
60,thiverny,Thiverny,60160,60635
60,saint-just-en-chaussee,Saint-Just-en-Chaussée,60130,60581
60,auneuil,Auneuil,60390,60029
60,villeneuve-sous-thury,La Villeneuve-sous-Thury,60890,60679
60,mesnil-sur-bulles,Le Mesnil-sur-Bulles,60130,60400
60,fouilleuse,Fouilleuse,60190,60247
60,senlis-60,Senlis,60300,60612
60,saint-andre-farivillers,Saint-André-Farivillers,60480,60565
60,neuville-vault,La Neuville-Vault,60112,60460
60,avrechy,Avrechy,60130,60034
60,tricot,Tricot,60420,60643
60,fontaine-lavaganne,Fontaine-Lavaganne,60690,60242
60,cormeilles-60,Cormeilles,60120,60163
60,foulangues,Foulangues,60250,60249
60,villers-sur-auchy,Villers-sur-Auchy,60650,60687
60,saint-germain-la-poterie,Saint-Germain-la-Poterie,60650,60576
60,verderel-les-sauqueuse,Verderel-lès-Sauqueuse,60112,60668
60,warluis,Warluis,60430,60700
60,domfront-60,Domfront,60420,60200
60,marest-sur-matz,Marest-sur-Matz,60490,60378
60,talmontiers,Talmontiers,60590,60626
60,orry-la-ville,Orry-la-Ville,60560,60482
60,fontaine-bonneleau,Fontaine-Bonneleau,60360,60240
60,hannaches,Hannaches,60650,60296
60,canny-sur-therain,Canny-sur-Thérain,60220,60128
60,ansacq,Ansacq,60250,60016
60,catigny,Catigny,60640,60132
60,villers-saint-frambourg,Villers-Saint-Frambourg,60810,60682
60,houdancourt,Houdancourt,60710,60318
60,briot,Briot,60210,60108
60,silly-tillard,Silly-Tillard,60430,60620
60,saint-crepin-aux-bois,Saint-Crépin-aux-Bois,60170,60569
60,agnetz,Agnetz,60600,60007
60,tracy-le-mont,Tracy-le-Mont,60170,60641
60,sacy-le-grand,Sacy-le-Grand,60700,60562
60,mortefontaine-60,Mortefontaine,60128,60432
60,neuville-en-hez,La Neuville-en-Hez,60510,60454
60,laversines,Laversines,60510,60355
60,anserville,Anserville,60540,60018
60,chevincourt,Chevincourt,60150,60147
60,bretigny-60,Bretigny,60400,60105
60,dives,Dives,60310,60198
60,sacy-le-petit,Sacy-le-Petit,60190,60563
60,fayel,Le Fayel,60680,60229
60,gannes,Gannes,60120,60268
60,oursel-maison,Oursel-Maison,60480,60485
60,previllers,Prévillers,60360,60514
60,mortefontaine-en-thelle,Mortefontaine-en-Thelle,60570,60433
60,cannectancourt,Cannectancourt,60310,60126
60,lachelle,Lachelle,60190,60337
60,crillon,Crillon,60112,60180
60,ormoy-le-davien,Ormoy-le-Davien,60620,60478
